date,AQI,PM2.5,PM10,NO2,SO2,CO,O3_8h_max,temperature,humidity,wind_speed
2023-06-08,53,17.6,30.6,20.5,5.1,0.67,83.8,29.7,90,4.5
2023-06-09,47,12.5,24.1,16.4,6.4,0.7,83.6,31.6,92,4.1
2023-06-10,47,4.7,7.9,15.5,10.1,0.78,75.1,25.9,80,1.1
2023-06-11,32,16.5,22.4,22.8,3.0,0.59,52.8,26.1,90,2.3
2023-06-12,40,8.6,8.0,12.8,9.6,0.65,69.0,28.9,83,1.9
2023-06-13,58,21.3,39.6,19.3,6.2,0.68,84.2,30.9,70,1.1
2023-06-14,30,17.3,33.0,22.8,6.7,0.75,50.7,28.0,82,3.5
2023-06-15,51,9.7,22.4,28.6,8.1,0.59,79.1,25.5,77,2.2
2023-06-16,53,18.3,32.0,24.8,5.2,0.55,104.4,27.6,89,3.6
2023-06-17,48,12.2,15.9,16.5,6.4,0.75,85.5,25.9,82,3.3
2023-06-18,55,16.2,23.5,27.9,8.3,0.53,90.8,26.7,72,4.5
2023-06-19,43,14.3,26.5,19.0,8.2,0.81,72.9,27.4,70,2.6
2023-06-20,58,7.7,12.0,13.4,2.2,0.66,84.1,26.1,82,2.9
2023-06-21,39,8.7,15.0,19.8,6.5,0.53,58.8,26.4,63,1.9
2023-06-22,44,17.0,29.3,29.4,4.4,0.63,81.5,28.1,78,4.4
2023-06-23,51,10.2,21.3,21.8,7.9,0.72,79.4,28.4,84,1.7
2023-06-24,52,9.9,14.2,20.9,6.9,0.63,73.9,25.2,74,1.2
2023-06-25,49,7.1,11.1,30.6,9.9,0.68,89.3,28.8,90,4.2
2023-06-26,31,14.0,22.2,12.2,8.1,0.75,61.5,27.2,92,1.8
2023-06-27,38,22.2,35.6,13.1,7.1,0.66,66.8,29.4,74,4.6
2023-06-28,32,6.6,10.7,11.1,7.3,0.59,71.0,29.6,80,1.7
2023-06-29,29,12.0,22.8,23.0,9.3,0.65,54.2,26.9,90,2.8
2023-06-30,38,19.0,25.4,21.8,6.5,0.82,73.0,29.2,82,2.3
2023-07-01,29,10.7,23.1,28.8,5.9,0.81,49.6,27.3,69,3.3
2023-07-02,58,13.3,28.8,21.0,6.9,0.44,91.1,31.6,79,3.1
2023-07-03,43,5.7,10.3,17.1,5.0,0.75,76.1,27.4,73,3.1
2023-07-04,42,13.2,21.8,19.5,2.0,0.67,67.6,29.7,89,3.1
2023-07-05,30,10.1,18.1,20.2,9.2,0.73,62.9,28.6,85,4.6
2023-07-06,44,16.0,24.0,9.5,7.4,0.58,71.9,27.0,77,3.7
2023-07-07,46,17.0,32.1,35.8,7.6,0.46,85.7,30.8,81,2.3
2023-07-08,41,24.0,39.1,22.6,3.2,0.7,83.6,27.8,70,2.8
2023-07-09,32,13.9,25.2,20.8,5.6,0.55,64.8,25.6,74,3.9
2023-07-10,37,12.7,24.7,23.2,10.0,0.5,62.7,23.2,92,3.7
2023-07-11,47,12.0,18.8,23.8,5.0,0.51,85.3,27.2,80,3.9
2023-07-12,30,9.3,10.4,18.7,10.5,0.7,64.6,31.8,87,2.0
2023-07-13,49,12.7,17.5,15.7,4.4,0.65,76.3,31.5,82,3.3
2023-07-14,45,9.6,15.7,23.1,7.2,0.72,77.3,27.6,91,2.8
2023-07-15,52,11.9,21.8,21.8,6.9,0.71,80.1,28.3,64,2.9
2023-07-16,45,17.6,36.3,14.6,6.0,0.6,88.3,28.1,78,4.6
2023-07-17,41,6.0,10.5,28.0,6.9,0.63,56.5,26.3,93,2.9
2023-07-18,24,16.7,31.6,21.3,3.7,0.59,46.7,27.1,88,3.2
2023-07-19,43,17.6,33.7,23.9,6.6,0.62,66.9,31.0,91,4.5
2023-07-20,55,10.5,20.5,27.9,4.8,0.54,102.4,30.0,80,1.5
2023-07-21,75,3.0,5.0,19.6,6.2,0.68,105.7,29.5,76,1.3
2023-07-22,63,8.0,10.5,21.4,4.6,0.75,102.9,26.3,72,4.0
2023-07-23,46,17.5,31.5,24.4,10.5,0.56,72.5,29.2,71,3.0
2023-07-24,31,10.9,23.9,15.2,12.1,0.77,48.7,24.4,86,0.7
2023-07-25,23,6.1,13.0,19.8,7.1,0.65,40.3,30.7,84,4.2
2023-07-26,41,8.5,12.9,20.3,8.2,0.66,66.2,29.5,79,4.1
2023-07-27,45,15.3,22.0,13.8,8.2,0.47,72.4,26.3,84,2.5
2023-07-28,59,13.8,27.2,33.4,2.5,0.46,94.9,32.2,81,3.4
2023-07-29,50,9.9,19.5,11.1,6.8,0.65,88.4,25.4,88,2.1
2023-07-30,42,9.2,8.1,11.7,7.5,0.72,78.8,30.1,88,1.9
2023-07-31,24,9.1,12.3,27.4,5.1,0.57,62.1,30.1,71,3.2
2023-08-01,38,7.3,12.2,25.1,8.9,0.85,58.1,26.5,82,2.1
2023-08-02,42,20.0,39.7,14.6,7.8,0.75,76.3,28.9,67,2.8
2023-08-03,46,10.3,16.4,24.4,6.2,0.59,83.0,25.7,81,4.0
2023-08-04,52,18.0,30.8,29.6,6.9,0.68,78.4,23.3,85,2.1
2023-08-05,35,19.5,32.1,20.6,5.6,0.93,57.0,26.9,69,2.6
2023-08-06,48,16.9,28.3,36.4,8.4,0.56,82.3,27.8,77,2.0
2023-08-07,45,9.7,15.3,10.5,5.3,0.73,78.9,30.3,80,3.0
2023-08-08,29,13.9,24.9,25.0,6.2,0.65,56.4,29.1,82,2.5
2023-08-09,40,11.8,17.5,27.8,7.3,0.75,60.7,29.2,78,2.7
2023-08-10,45,7.4,16.7,26.1,5.6,0.81,82.8,27.0,71,4.2
2023-08-11,43,13.5,13.0,19.6,10.0,0.64,69.0,27.9,80,1.3
2023-08-12,60,6.0,10.1,19.1,8.5,0.79,96.3,27.1,67,3.8
2023-08-13,48,17.8,28.5,23.5,8.2,0.9,80.0,26.6,78,1.3
2023-08-14,35,9.6,18.5,25.7,6.5,0.69,65.2,27.8,76,3.9
2023-08-15,40,12.9,25.9,24.4,7.1,0.76,72.3,29.1,79,1.7
2023-08-16,42,13.3,25.3,27.0,5.0,0.62,73.5,27.9,76,2.0
2023-08-17,35,10.6,15.6,14.7,2.7,0.68,61.6,28.4,68,3.5
2023-08-18,40,14.8,24.2,19.4,3.2,0.66,58.8,30.4,77,2.6
2023-08-19,52,9.5,19.3,15.2,8.2,0.76,83.0,28.0,87,2.5
2023-08-20,53,16.3,27.9,18.5,4.7,0.8,85.2,26.3,90,3.6
2023-08-21,41,5.2,10.0,26.9,6.0,0.67,81.6,30.1,100,4.2
2023-08-22,59,12.5,19.2,21.4,6.9,0.83,95.2,29.5,94,1.8
2023-08-23,42,21.6,37.3,36.4,6.1,0.83,64.4,29.7,70,1.6
2023-08-24,55,6.9,6.7,22.0,7.2,0.76,97.6,30.3,77,4.4
2023-08-25,43,8.5,19.7,21.2,8.4,0.63,59.0,29.9,80,3.8
2023-08-26,45,14.5,27.0,21.4,9.5,0.62,57.3,29.1,79,4.3
2023-08-27,30,12.8,20.5,17.0,10.4,0.6,46.1,33.8,81,2.6
2023-08-28,34,13.7,24.0,20.5,8.5,0.77,65.8,26.4,99,3.4
2023-08-29,39,14.3,22.8,27.6,7.9,0.56,64.9,27.8,71,3.0
2023-08-30,41,15.1,19.5,21.5,6.7,0.75,80.4,30.9,74,3.2
2023-08-31,55,17.4,30.2,16.0,2.8,0.57,76.2,29.3,93,2.5
2023-09-01,36,16.5,26.3,17.8,6.7,0.8,48.8,28.5,70,1.1
2023-09-02,35,13.2,22.7,20.7,7.0,0.72,60.8,27.3,78,3.7
2023-09-03,44,17.8,34.1,23.8,9.4,0.85,61.1,29.7,83,4.7
2023-09-04,45,23.9,36.4,30.6,6.3,0.83,40.1,25.0,79,2.9
2023-09-05,29,13.8,27.6,15.4,8.1,0.86,52.0,29.7,77,3.8
2023-09-06,39,9.6,23.0,21.5,4.5,0.87,55.1,29.3,83,3.1
2023-09-07,55,20.0,34.1,24.3,7.0,0.73,88.2,24.6,68,2.2
2023-09-08,41,13.8,21.1,12.4,8.9,0.6,69.6,28.3,71,4.5
2023-09-09,47,3.6,8.5,18.4,7.4,0.61,76.6,26.9,79,4.7
2023-09-10,34,18.7,32.0,19.3,2.7,0.51,44.2,25.8,58,2.0
2023-09-11,50,11.8,21.9,18.6,3.2,0.61,84.6,23.2,86,1.7
2023-09-12,46,14.0,25.3,24.6,8.1,0.73,86.2,25.0,77,1.5
2023-09-13,27,16.1,26.4,22.4,6.9,0.66,36.7,28.4,76,4.3
2023-09-14,30,15.4,26.9,20.1,8.7,0.7,56.1,28.6,62,3.2
2023-09-15,36,18.0,35.8,26.0,4.5,0.77,74.1,26.6,65,2.0
2023-09-16,44,12.3,25.5,33.7,6.9,0.69,76.4,28.6,72,3.2
2023-09-17,27,17.0,23.5,33.2,3.2,0.61,56.5,28.9,81,1.6
2023-09-18,42,13.2,22.3,11.9,6.8,0.71,62.1,27.3,58,3.5
2023-09-19,40,18.1,23.4,26.9,4.0,0.63,57.7,25.6,81,1.5
2023-09-20,32,17.5,26.4,22.3,5.8,0.69,68.4,27.9,72,1.9
2023-09-21,48,9.8,16.3,24.3,3.1,0.85,84.7,28.0,73,1.0
2023-09-22,36,19.9,28.0,21.0,8.1,0.69,55.1,28.3,77,1.7
2023-09-23,40,11.8,20.4,24.1,6.0,0.9,81.7,28.7,77,3.1
2023-09-24,35,18.5,35.2,24.3,8.3,0.86,55.0,24.3,69,3.4
2023-09-25,28,16.3,24.1,19.9,7.1,0.66,54.0,26.0,80,3.6
2023-09-26,51,23.6,36.3,18.0,10.7,0.61,79.0,23.2,56,2.5
2023-09-27,42,13.3,19.6,20.7,8.5,0.71,80.5,28.5,71,4.3
2023-09-28,52,12.7,20.5,24.8,5.7,0.84,79.5,26.6,76,3.1
2023-09-29,28,14.4,22.4,27.0,7.5,0.67,47.0,27.9,72,4.0
2023-09-30,35,12.9,22.9,28.5,5.2,0.81,59.7,24.0,60,2.1
2023-10-01,43,22.7,45.7,25.6,5.1,0.92,76.1,27.8,74,3.0
2023-10-02,45,10.6,17.4,30.3,7.3,0.72,64.4,22.6,58,2.6
2023-10-03,29,13.4,29.0,34.4,5.4,0.73,47.7,26.5,67,3.5
2023-10-04,42,13.4,15.6,35.6,7.1,0.87,70.7,25.2,69,1.2
2023-10-05,37,23.5,40.0,28.2,9.2,0.82,53.1,24.6,68,2.5
2023-10-06,50,27.3,33.2,27.3,6.4,0.73,90.7,24.5,77,3.6
2023-10-07,57,18.2,36.1,29.7,6.9,0.76,87.0,23.7,68,2.2
2023-10-08,49,17.9,30.4,21.7,5.8,0.79,72.9,27.6,71,1.2
2023-10-09,60,19.1,35.6,27.4,8.8,0.64,84.2,25.0,68,3.3
2023-10-10,42,24.5,43.2,33.1,8.4,0.88,64.8,22.5,73,2.3
2023-10-11,41,14.1,28.4,32.5,7.2,0.75,75.3,24.2,79,0.8
2023-10-12,56,19.9,31.6,27.0,8.0,0.52,86.0,25.3,69,1.8
2023-10-13,38,23.6,37.3,29.9,2.0,0.8,67.5,26.8,74,2.6
2023-10-14,39,21.2,34.5,23.7,5.7,0.73,60.0,23.8,80,4.1
2023-10-15,36,19.6,44.4,32.8,7.4,0.97,38.2,23.9,79,1.9
2023-10-16,38,23.7,47.7,28.1,9.6,0.74,62.6,25.0,65,2.9
2023-10-17,39,5.2,9.9,26.9,2.7,0.69,76.2,26.7,76,2.2
2023-10-18,46,22.1,38.9,26.4,8.5,0.85,78.0,22.3,70,3.7
2023-10-19,38,15.4,27.0,28.2,8.1,0.73,71.4,26.0,77,5.4
2023-10-20,27,9.5,15.3,25.9,7.1,0.72,55.7,24.1,73,2.0
2023-10-21,28,21.3,35.7,32.5,9.0,0.85,34.1,24.4,70,3.5
2023-10-22,47,25.6,34.8,26.2,4.5,0.7,56.4,29.0,71,3.5
2023-10-23,43,18.0,39.9,38.2,2.6,0.65,59.2,24.6,70,2.9
2023-10-24,53,23.5,29.9,37.4,6.9,0.97,59.1,26.5,70,3.5
2023-10-25,49,26.8,42.4,23.3,6.6,0.86,73.1,26.4,67,2.2
2023-10-26,65,25.3,42.9,29.0,7.5,0.77,93.6,22.6,66,4.0
2023-10-27,38,26.9,49.8,24.7,5.9,0.8,65.7,21.3,82,2.2
2023-10-28,35,22.4,37.6,26.6,3.9,0.85,60.5,26.6,72,2.1
2023-10-29,44,19.1,38.1,40.6,3.8,0.9,59.9,22.8,63,4.2
2023-10-30,38,10.7,17.6,26.8,3.9,0.72,65.7,21.7,66,5.1
2023-10-31,30,17.5,24.7,30.8,5.0,0.84,51.4,27.1,76,1.9
2023-11-01,26,17.9,29.0,35.7,8.1,0.83,48.2,19.0,59,1.7
2023-11-02,53,33.0,55.9,26.5,8.3,0.86,53.2,19.5,53,4.0
2023-11-03,26,21.2,36.4,27.4,5.3,0.9,49.5,24.9,54,4.6
2023-11-04,34,22.7,42.4,25.3,5.3,0.88,53.3,17.7,51,2.0
2023-11-05,35,24.9,34.3,27.2,9.5,0.95,52.9,18.5,55,4.1
2023-11-06,40,22.3,36.2,15.4,8.2,0.93,19.8,20.1,56,2.3
2023-11-07,54,30.6,57.5,35.8,8.5,0.73,56.0,20.5,76,2.8
2023-11-08,25,19.0,39.0,44.8,6.4,0.74,36.3,19.2,65,3.2
2023-11-09,34,23.1,36.0,33.4,9.1,0.84,30.0,18.7,62,3.8
2023-11-10,29,18.4,28.0,24.0,5.3,1.06,29.8,24.0,53,3.2
2023-11-11,33,15.5,26.0,28.6,4.5,0.79,52.9,21.5,64,1.8
2023-11-12,27,19.0,34.5,29.7,12.8,0.86,43.1,22.2,51,2.9
2023-11-13,32,21.9,33.9,26.4,10.7,0.83,21.2,20.7,62,1.1
2023-11-14,33,20.0,39.4,37.7,7.8,0.82,53.6,21.6,82,0.9
2023-11-15,29,18.6,30.0,37.4,6.4,0.9,24.8,22.9,70,3.3
2023-11-16,34,15.1,29.1,25.6,5.9,1.02,48.5,19.0,63,4.0
2023-11-17,34,21.7,39.0,36.9,7.3,0.93,50.0,21.5,71,3.4
2023-11-18,36,14.6,29.9,41.7,8.0,0.8,59.7,22.4,61,4.0
2023-11-19,40,25.9,45.9,43.9,4.3,1.16,73.1,24.1,59,2.4
2023-11-20,26,22.5,40.2,49.7,6.0,0.89,25.9,24.9,79,2.2
2023-11-21,31,14.8,18.7,27.1,9.1,0.82,45.6,21.1,56,3.7
2023-11-22,32,20.6,32.7,49.4,3.8,1.02,42.3,23.3,62,1.7
2023-11-23,36,18.3,30.5,30.4,3.1,0.83,52.9,15.7,67,3.6
2023-11-24,31,23.7,33.3,28.9,9.2,1.05,49.6,24.1,58,5.0
2023-11-25,41,28.8,47.4,34.5,6.3,0.79,41.1,19.5,70,3.1
2023-11-26,18,12.7,23.0,29.0,5.1,1.02,39.8,20.5,63,3.5
2023-11-27,43,22.7,40.0,34.9,10.4,0.9,29.7,21.9,70,3.8
2023-11-28,43,21.3,37.3,24.6,7.6,1.01,61.2,20.7,70,4.7
2023-11-29,29,25.5,34.3,31.1,7.1,1.07,53.3,21.4,63,4.3
2023-11-30,34,23.2,32.3,40.2,6.6,0.77,60.2,24.2,79,3.2
2023-12-01,32,21.7,36.4,34.8,4.9,1.09,30.1,16.2,57,1.9
2023-12-02,39,23.9,36.4,35.9,6.4,0.82,24.9,14.8,73,3.7
2023-12-03,32,21.5,42.4,38.0,6.3,0.86,18.6,20.6,71,3.1
2023-12-04,36,30.9,59.8,42.1,6.9,0.88,40.2,18.1,76,3.0
2023-12-05,40,25.6,40.7,25.2,4.9,1.01,19.2,20.8,63,2.6
2023-12-06,51,35.0,65.3,38.6,7.0,0.96,62.5,18.7,56,2.9
2023-12-07,48,25.2,36.2,33.5,4.7,0.94,15.2,14.4,79,2.2
2023-12-08,38,22.0,36.4,36.1,2.3,0.97,38.9,18.3,59,1.8
2023-12-09,41,17.9,28.6,41.5,9.4,1.02,58.3,15.0,55,4.9
2023-12-10,32,16.5,23.6,27.9,6.6,1.03,43.8,17.0,60,4.2
2023-12-11,30,17.6,25.5,29.0,5.2,1.07,37.4,16.8,54,2.6
2023-12-12,40,26.8,50.4,23.5,6.4,1.14,20.3,13.8,66,4.1
2023-12-13,39,28.0,39.4,31.8,7.6,0.96,14.1,15.4,57,2.0
2023-12-14,32,17.6,32.4,43.1,6.6,0.91,46.4,21.4,60,3.1
2023-12-15,45,30.0,59.0,34.4,8.3,1.02,57.4,17.5,70,4.4
2023-12-16,31,23.1,45.8,27.1,9.1,0.85,28.2,16.6,67,3.6
2023-12-17,37,26.2,39.0,32.2,7.1,0.89,17.7,20.6,62,3.3
2023-12-18,50,33.6,55.9,26.2,7.7,1.06,5.0,16.2,63,2.7
2023-12-19,48,30.0,55.5,28.3,11.0,0.95,20.1,16.8,62,1.9
2023-12-20,28,24.2,41.8,37.4,4.3,0.84,33.1,19.0,59,3.0
2023-12-21,31,21.0,31.5,28.1,9.5,0.81,58.8,16.2,62,3.3
2023-12-22,18,14.7,24.1,41.8,8.7,0.96,44.9,15.5,66,3.9
2023-12-23,28,21.9,32.3,34.7,8.4,1.07,39.4,12.5,61,3.4
2023-12-24,36,24.4,48.0,35.6,4.0,1.07,28.8,15.1,65,2.9
2023-12-25,31,20.6,29.1,33.4,6.3,0.97,26.1,15.1,55,3.9
2023-12-26,37,24.8,41.6,39.7,3.7,1.16,55.9,17.3,57,3.6
2023-12-27,35,25.9,50.6,39.8,4.5,0.95,37.8,15.8,56,4.5
2023-12-28,38,24.4,34.2,37.1,4.5,0.95,5.0,21.3,57,1.9
2023-12-29,40,22.2,36.7,38.5,7.2,0.7,24.7,14.9,72,4.8
2023-12-30,40,26.3,43.6,33.8,7.7,0.92,21.9,19.8,68,3.6
2023-12-31,46,27.7,46.5,38.4,5.2,1.05,26.6,17.4,53,3.4
2024-01-01,27,16.9,27.5,30.5,5.4,1.08,41.4,16.6,68,3.9
2024-01-02,35,29.5,43.6,32.5,4.5,0.84,31.4,16.5,62,4.2
2024-01-03,29,21.9,27.2,30.9,5.3,0.97,31.8,10.6,60,2.8
2024-01-04,32,22.5,34.6,29.8,8.7,1.02,52.7,15.0,53,4.2
2024-01-05,43,25.9,41.1,28.4,3.2,0.92,22.6,14.5,73,2.2
2024-01-06,33,23.6,41.0,35.3,6.3,0.69,61.0,12.7,54,4.2
2024-01-07,46,27.2,42.8,40.4,6.3,0.94,22.9,15.9,65,2.8
2024-01-08,30,23.8,32.9,39.5,8.6,1.0,34.3,18.4,57,1.6
2024-01-09,25,19.3,32.1,25.0,7.9,0.83,28.8,9.7,71,4.3
2024-01-10,38,24.2,42.2,40.2,3.7,0.89,34.9,13.9,62,2.8
2024-01-11,37,16.7,38.7,30.6,2.0,0.8,39.7,12.5,64,2.3
2024-01-12,37,22.9,36.0,36.1,6.3,0.66,39.5,15.1,64,4.4
2024-01-13,29,22.2,40.5,27.1,9.1,1.02,21.7,14.3,67,1.8
2024-01-14,27,21.4,41.2,33.4,2.7,0.92,16.2,13.8,65,3.7
2024-01-15,44,21.8,34.2,34.4,6.6,1.08,70.5,16.4,65,3.0
2024-01-16,18,13.0,16.6,23.6,6.0,1.01,25.7,18.3,61,2.8
2024-01-17,36,19.7,32.8,36.1,2.8,0.88,43.5,20.3,52,2.1
2024-01-18,35,22.9,41.8,40.6,4.7,0.91,8.9,13.5,56,1.7
2024-01-19,37,23.2,42.3,31.5,7.0,0.98,28.8,11.4,71,2.3
2024-01-20,20,17.3,31.5,40.7,5.9,1.02,31.1,16.1,63,3.3
2024-01-21,45,28.7,52.0,31.4,8.0,0.95,40.1,18.2,60,3.0
2024-01-22,23,18.1,31.9,37.6,4.7,1.03,5.0,16.6,54,1.5
2024-01-23,38,27.2,41.5,19.2,4.0,0.89,35.5,18.2,51,2.6
2024-01-24,29,24.5,33.7,47.0,2.4,0.82,15.8,14.5,59,4.3
2024-01-25,30,19.2,27.7,41.5,6.3,0.91,37.9,13.8,72,2.1
2024-01-26,50,31.3,40.1,30.8,5.7,0.94,17.5,15.2,61,2.9
2024-01-27,23,16.4,32.9,20.7,7.4,0.8,20.2,14.3,68,1.8
2024-01-28,35,27.0,42.4,34.2,5.7,0.79,28.9,16.3,60,2.9
2024-01-29,36,27.4,50.0,23.8,7.7,0.96,17.2,16.9,70,2.2
2024-01-30,27,19.0,33.0,35.2,3.9,0.88,25.9,17.1,62,2.4
2024-01-31,42,29.4,53.9,35.0,4.1,0.9,15.1,16.0,55,1.6
2024-02-01,27,17.9,29.3,24.4,10.1,0.84,8.3,16.5,70,3.4
2024-02-02,38,20.6,43.5,36.7,7.0,1.03,51.0,17.6,87,1.1
2024-02-03,24,20.5,30.9,34.8,4.1,1.01,16.3,12.1,86,2.3
2024-02-04,25,18.5,26.2,35.9,7.1,0.76,33.1,16.4,76,3.2
2024-02-05,38,23.3,38.8,30.1,10.5,0.83,47.0,16.1,71,3.0
2024-02-06,35,23.2,44.8,21.5,3.8,0.97,26.5,16.4,74,2.5
2024-02-07,25,10.5,18.7,35.9,6.5,0.94,23.4,15.8,75,3.0
2024-02-08,25,25.7,50.1,28.4,8.5,0.88,39.1,16.9,72,2.3
2024-02-09,33,10.9,20.9,21.7,6.5,0.77,52.5,14.9,76,3.3
2024-02-10,40,24.4,44.6,38.1,4.4,0.81,18.2,18.3,74,2.3
2024-02-11,31,24.8,36.4,42.6,10.7,0.83,33.5,16.9,69,2.3
2024-02-12,19,13.7,18.1,29.8,7.5,0.91,9.8,16.3,62,3.2
2024-02-13,22,17.1,22.4,43.0,9.2,1.05,29.9,14.6,68,3.6
2024-02-14,30,13.7,32.2,30.5,11.8,0.81,36.3,17.6,78,2.3
2024-02-15,27,18.1,37.8,27.7,6.2,0.78,22.9,16.4,72,2.1
2024-02-16,30,17.7,27.2,26.2,6.8,0.87,28.9,14.5,74,1.7
2024-02-17,38,23.1,35.3,39.8,4.5,0.98,14.6,15.9,70,4.1
2024-02-18,33,25.8,46.9,25.3,6.8,0.74,36.9,17.3,64,3.5
2024-02-19,49,26.2,46.3,34.4,7.9,1.03,51.6,17.1,70,3.1
2024-02-20,21,16.4,26.2,26.6,9.7,0.86,19.3,17.0,64,1.5
2024-02-21,26,18.2,31.9,27.2,6.7,0.81,26.4,16.2,63,3.0
2024-02-22,32,10.8,17.0,36.2,5.7,0.72,43.3,18.1,82,4.1
2024-02-23,38,15.2,25.0,27.7,6.4,0.95,53.9,18.5,69,1.5
2024-02-24,44,24.0,36.4,27.6,7.5,0.86,13.4,17.5,66,3.0
2024-02-25,39,27.3,48.5,36.8,2.8,0.9,33.2,14.8,85,1.4
2024-02-26,19,13.0,23.9,39.6,7.6,0.79,40.0,13.9,79,5.3
2024-02-27,32,16.2,31.4,33.9,7.6,0.85,34.2,14.9,69,3.6
2024-02-28,23,19.1,27.1,26.1,7.1,0.83,5.0,19.9,75,3.0
2024-02-29,30,20.6,31.1,26.9,6.4,0.87,43.3,16.6,70,2.7
2024-03-01,38,12.0,23.5,25.5,7.6,0.73,66.8,23.3,72,2.4
2024-03-02,30,18.1,26.8,26.9,8.3,0.65,45.7,18.8,82,4.0
2024-03-03,23,13.6,21.1,19.1,8.7,1.07,28.5,18.5,75,2.8
2024-03-04,23,15.9,28.7,29.3,4.8,0.66,36.3,18.9,79,3.6
2024-03-05,45,18.7,35.6,25.5,6.3,0.82,70.5,18.8,86,2.6
2024-03-06,41,16.0,28.1,14.7,8.5,0.62,57.6,17.5,85,2.4
2024-03-07,35,13.8,29.0,19.4,3.2,0.6,53.6,16.7,74,2.2
2024-03-08,33,15.5,19.7,22.0,7.1,0.81,49.3,20.0,82,4.1
2024-03-09,21,15.6,26.9,24.6,4.2,0.82,34.1,21.1,69,1.8
2024-03-10,31,14.1,24.1,36.3,8.5,0.93,41.0,23.9,82,3.5
2024-03-11,20,14.7,23.3,26.4,4.4,0.84,42.8,18.1,79,2.0
2024-03-12,35,24.0,26.0,20.0,5.8,0.79,52.2,18.3,81,5.0
2024-03-13,41,18.8,36.6,26.3,6.6,0.71,66.6,17.5,76,3.4
2024-03-14,35,14.5,27.5,22.9,5.4,0.95,60.8,21.3,95,2.4
2024-03-15,24,19.5,44.4,26.9,7.2,0.89,22.7,20.6,71,2.1
2024-03-16,30,14.3,27.4,28.5,9.0,0.68,47.4,17.2,86,1.9
2024-03-17,36,21.9,31.1,32.3,4.0,0.8,55.1,17.2,70,4.3
2024-03-18,32,17.8,30.5,24.9,6.0,0.81,53.3,20.9,82,3.7
2024-03-19,23,15.5,21.7,34.8,2.0,0.77,34.6,19.8,83,3.4
2024-03-20,47,18.2,26.8,30.4,5.0,0.88,87.7,20.5,78,3.7
2024-03-21,27,8.1,14.4,20.8,6.2,0.88,24.8,17.2,74,2.3
2024-03-22,20,10.4,13.3,38.3,4.8,0.78,27.8,15.2,79,3.6
2024-03-23,27,10.0,20.0,27.0,5.9,0.77,47.5,17.3,80,2.3
2024-03-24,47,16.7,36.9,20.0,4.0,0.95,75.8,20.4,92,4.5
2024-03-25,31,24.7,38.4,34.9,9.6,0.89,31.5,23.2,71,2.8
2024-03-26,42,27.2,50.5,37.5,9.1,0.81,40.0,18.1,74,2.1
2024-03-27,30,19.2,29.8,24.8,9.6,0.64,60.2,23.6,80,2.6
2024-03-28,29,18.5,29.7,22.0,6.1,0.83,43.7,20.7,76,3.5
2024-03-29,32,7.0,10.9,24.0,7.7,0.87,39.0,16.2,77,2.9
2024-03-30,25,13.3,21.1,29.3,7.3,0.52,52.5,19.4,87,3.1
2024-03-31,30,12.1,23.0,32.7,5.3,0.83,48.1,20.7,55,1.9
2024-04-01,31,10.5,15.9,25.9,9.5,0.68,67.7,18.1,75,3.9
2024-04-02,45,12.8,15.4,23.1,4.0,0.7,71.6,24.3,66,4.7
2024-04-03,35,11.2,18.2,31.5,6.2,0.63,56.9,25.3,70,2.4
2024-04-04,31,3.7,6.7,20.6,2.2,0.71,56.6,23.8,99,3.9
2024-04-05,41,17.3,27.6,28.7,5.0,0.86,55.5,22.9,85,1.6
2024-04-06,31,8.2,14.5,20.8,7.4,0.68,59.6,22.7,88,3.3
2024-04-07,28,14.8,24.7,25.1,10.9,0.82,53.1,22.5,79,2.6
2024-04-08,37,24.0,41.6,21.8,6.1,0.64,52.2,20.6,86,2.6
2024-04-09,45,9.0,14.4,22.2,5.9,0.8,70.2,21.6,66,2.9
2024-04-10,40,3.0,6.1,20.2,4.5,0.72,75.0,22.2,88,3.0
2024-04-11,19,12.2,20.4,30.6,8.8,0.76,29.6,23.2,73,1.8
2024-04-12,31,19.1,29.1,18.1,4.4,0.72,52.4,21.9,76,3.6
2024-04-13,41,23.4,36.6,18.1,7.5,0.78,41.9,21.3,84,1.0
2024-04-14,23,7.5,11.7,35.2,8.9,0.46,47.6,24.5,83,2.0
2024-04-15,35,16.1,27.5,28.4,5.0,0.58,58.3,23.7,81,3.0
2024-04-16,40,11.3,20.2,8.2,6.1,0.76,62.3,21.9,69,2.3
2024-04-17,25,13.1,20.4,19.1,7.6,0.52,50.6,24.0,81,1.6
2024-04-18,35,26.8,55.9,11.6,7.8,0.67,23.5,22.1,88,4.8
2024-04-19,28,6.1,12.3,16.8,5.4,0.71,37.8,23.1,76,2.6
2024-04-20,38,14.9,30.4,3.7,7.7,0.64,65.7,25.0,91,1.4
2024-04-21,23,15.9,23.4,21.7,4.3,0.65,11.1,21.8,73,3.1
2024-04-22,43,19.0,40.1,15.6,7.6,0.75,70.1,20.7,80,2.2
2024-04-23,40,14.1,24.1,22.9,6.1,0.82,60.1,22.7,92,0.7
2024-04-24,42,15.1,29.2,12.7,7.6,0.62,72.0,20.3,75,1.7
2024-04-25,27,11.6,18.7,23.0,9.1,0.66,49.3,22.4,88,2.6
2024-04-26,28,14.9,28.5,20.0,6.2,0.65,21.3,22.4,96,2.8
